text,contextual_chunk
"{'date': 'May 2, 2024 | 8:00 pm - 10:00 pm', 'description': 'We welcome guitarist, composer, and producer, Patrick Higgins, for a solo performance in the museum’s intimate theater.', 'category': 'Arts + Culture,, Music', 'venue': 'Andy Warhol Museum 117 Sandusky St Pittsburgh, PA 15212', 'more_details': 'Known for his work in experimental and contemporary classical music, “Higgins composes with a scholar’s historical perspective and a punk’s sense of abandon” (Pitchfork). His work bridges genres and traditions including baroque chamber music, contemporary noise, and 20th century minimalism and has been performed in over 25 countries internationally at venues and festivals including SFMOMA, Unsound Festival (Poland), Monom Berlin, Sony Ginza Park (Tokyo), and ReWire (Holland). Higgins‘ forthcoming album planned for release in early spring on Nicolas Jaar’s Other People label, marks a new direction and development of acclaimed work as a guitarist and composer, drawing on electronic music, free improvisation, and avant-garde modern composition.', 'event_name': 'Sound Series: Patrick Higgins'}",Patrick Higgins performs a solo concert at the Andy Warhol Museum.
"{'date': 'May 2, 2024 | 8:00 pm - 9:30 pm', 'description': ""Experience cinema's most iconic music performed by The London Film Music Orchestra illuminated!"", 'category': 'Arts + Culture,, Music', 'venue': 'Benedum Center 7th St and Penn Ave Pittsburgh, PA 15222', 'more_details': ""1 hour and 15 minutes jam packed with cinema's most iconic music, beautifully performed by a live chamber orchestra, including: • E.T • Jurassic Park • Jaws • Harry Potter • Man of Steel • Star Wars • Inception • Interstellar • Gladiator • Superman • Indiana Jones • Pirates of the Caribbean • Schindlers list • Da Vinci Code • Sherlock Holmes Disclaimer: The London Film Music Orchestra and its events are not affiliated with the films and composers listed. All trademarks are the property of their respective owners. Please note that in-line with normal consumer standards for ticket purchases, tickets for London Film Music Orchestra are non-refundable, unless we move the event or cancel it. Should you no longer be able to attend, you are welcome to gift your tickets onwards as we do not use names on the tickets as a condition of entry."", 'event_name': 'London Film Music Orchestra: The Best of Hans Zimmer & Film Favourites Illuminated'}","The London Film Music Orchestra presents a 1-hour and 15-minute concert featuring iconic music from popular films, performed by a live chamber orchestra."
"{'date': 'May 2, 2024 | 5:30 pm - 8:00 pm', 'description': 'May portrait: African Penguin, in honor of Penguin-Palooza!!', 'category': 'Arts + Culture,, Workshops & Classes', 'venue': 'National Aviary 700 Arch Street Pittsburgh, PA 15212', 'more_details': 'May portrait: African Penguin, in honor of Penguin-Palooza !! Create your own work of art! Join Maria DeSimone Prascak of Maria’s Ideas; MariasIdeas.com in person for a creative and colorful class in painting your own fine and feathered masterpiece. In this course, designed for painters of all painting abilities, follow Maria’s step-by-step instructions to paint a portrait of a well-loved National Aviary bird, like a penguin. Prior to class, relax with friends and meet a National Aviary Animal Ambassador! Enjoy a glass of wine, beer, or non-alcoholic beverage and scrumptious bites, available for purchase from Atria’s.', 'event_name': 'Brushes and Birds featuring Maria DeSimone Prascak of Maria’s Ideas'}",A workshop featuring Maria DeSimone Prascak of Maria's Ideas teaching painting a portrait of an African Penguin at the National Aviary.
"{'date': 'May 1, 2024 | 7:30 am - 5:00 pm', 'description': 'Cyburgh is a forum for cybersecurity professionals to engage with and learn from peers, experts, and solution providers for learning, networking, and business development purposes.', 'category': 'Convention', 'venue': 'The Westin Pittsburgh 1000 Penn Ave. Pittsburgh, PA 15222', 'more_details': 'Presented by the Pittsburgh Technology Council and Ethical Intruder, Cyburgh, PA Initiative recognizes Pittsburgh as a leader in cybersecurity and features thought leaders and cybersecurity executives from companies with a connection to the region. Through presentations and idea exchanges, Cyburgh is a forum for cybersecurity professionals to engage with and learn from peers, experts, and solution providers for learning, networking, and business development purposes. Who Should Attend? Chief Executive Officers, Chief Operations Officers, Chief Information Officers, Chief Information Security Officers, Chief Privacy Officers, Practitioners, Business Leaders, IT Managers and those who want to learn about the challenges and opportunities within cybersecurity.', 'event_name': '2024 Cyburgh'}","2024 Cyburgh is a cybersecurity conference hosted by the Pittsburgh Technology Council and Ethical Intruder, featuring thought leaders and cybersecurity executives from the region."
"{'date': 'May 1, 2024 | 3:30 pm - 4:30 pm', 'description': 'Join our Teen Time program inspired by Linda Mihara’s Hearts for Love Project.', 'category': 'Arts + Culture,, Community,, Free event', 'venue': 'Carnegie Library Pittsburgh 612 Smithfield St Pittsburgh, PA 15222', 'more_details': 'We’ll fold origami hearts and inscribe them with compassionate messages to craft symbols of love and hope. These hearts will decorate a vibrant display that stands against hate and discrimination against Asian Americans, Native Hawaiians and Pacific Islanders. For teens in grades 6 – 12. This event is part of our AANHPI Heritage Month 2024 programming.', 'event_name': 'Teen Time: Fold Origami to Stop AANHPI Hate'}","Teen Time program at Carnegie Library Pittsburgh, folding origami hearts to stop AANHPI hate during AANHPI Heritage Month."
"{'date': 'May 1, 2024 | 8:00 pm - 10:00 pm', 'description': ""Join Joanne Shaw Taylor and her stellar band performing songs from her critically acclaimed studio album, Nobody's Fool, as well as songs from the upcoming new album."", 'category': 'Music', 'venue': 'Byham Theater 101 6th St Pittsburgh, PA 15222', 'more_details': 'Her guitar prowess, vocal abilities, and songwriting talents reach new heights as she presents a bold slate of material at the peak of her career. Joanne will also dig deep into her rich back catalogue where she will hand-pick songs from her previous recordings along with classic blues songs. Taylor has become one of the hottest live acts on the modern Blues scene, and soon you’ll see why. You don’t want to miss Joanne Shaw Taylor in this unforgettable night of soul and blues-rock!', 'event_name': 'Joanne Shaw Taylor'}",Joanne Shaw Taylor performs songs from her critically acclaimed studio album and upcoming new album at Byham Theater.
"{'date': 'May 1, 2024 | 10:00 am - 11:30 am', 'description': 'Explore the ‘S’ in STEM (science) with amazing bubbles and bubble blowers.', 'category': 'Family,, Workshops & Classes', 'venue': 'Carnegie Science Center 1 Allegheny Ave Pittsburgh, PA 15212', 'more_details': '', 'event_name': 'Preschool Adventures - Bubble Science'}","Preschool Adventures - Bubble Science, an event exploring STEM concepts through bubbles and blowers, scheduled for May 1, 2024."
"{'date': 'May 1, 2024 - May 2, 2024', 'description': 'In a near future dominated by artificial intelligence, human emotions have been deemed a threat.', 'category': 'Film & Movies', 'venue': 'Harris Theater 809 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'In order to purge hers and purify her DNA, Gabrielle must navigate her past lives to try to isolate the lingering pangs, not only of passion, but also of clutching fear. In both 1904 France and 2014 Los Angeles, she encounters Louis anew — a dashing English aristocrat in the former time, a bitter incel in the latter. Despite each dramatically reconfigured dynamic, an inexplicable yearning remains. Lurking alongside, however, is a palpable sense of premonition: the metaphorical beast. Freely adapted from The Beast in the Jungle , Henry James’ classic novella of destiny, ardour, and foreboding, the film stars an effortless Léa Seydoux as Gabrielle and an equally magnetic George MacKay as Louis, two star-crossed lovers whose fatal attraction endures across time and space. Directed by Bertrand Bonello 2023 | Canada, France | English and French language with English subtitles | DCP', 'event_name': 'The Beast'}","A film adaptation of Henry James' novella ""The Beast in the Jungle"" directed by Bertrand Bonello, starring Léa Seydoux and George MacKay, set in 1904 France and 2014 Los Angeles."
"{'date': 'May 1, 2024 | 6:00 pm - 8:00 pm', 'description': 'Nashville-based (Pittsburgh-born) songwriter and ""total master of the loop/sampling pedal."" -Adrian Bischoff, KZSU', 'category': 'Free event,, Music', 'venue': 'Lounge at the Greer Cabaret 655 Penn Ave Pittsburgh, PA 15222', 'more_details': '""Armed with only an acoustic guitar, Pittsburgh native Jeff Miller, now based in Nashville, uses looping pedals to create rhythm tracks, backing vocals, extra guitar parts -- all live, all on the fly. Fortunately, Miller\'s not just some gearhead, but a talented songwriter with a strong, clear voice ."" -Aaron Jentzen, Pittsburgh City Paper', 'event_name': 'Jeff Miller'}","A free music event featuring Jeff Miller, a Pittsburgh-born songwriter and master of the loop/sampling pedal, performing live in Pittsburgh."
"{'date': 'May 30, 2024 - Aug 31, 2024 | 10:00 am - 1:00 pm', 'description': ""Cruise through the streets of Downtown Pittsburgh, the Strip District, and the North Shore with our expert guides, who will show you just how beautiful this city is. You'll learn about Pittsburgh's unique history, notable residents, stunning architecture, and more!"", 'category': 'Arts + Culture,, Entertainment,, Family,, Outdoor,, Sports + Recreation,, Tours', 'venue': 'Bike The Burgh Tours 1049 Penn Ave Pittsburgh, PA 15222', 'more_details': 'This tour is perfect if you are new to the city and you would like to see the most interesting spots of Pittsburgh. But if you know the Burgh already, we promise you that you will still find out unknown historical facts! Our ""Best of"": On this tour we will cruise through the streets of the financial and cultural district, explore the Strip District and check out the North Shore. We will find some details that some of you all drove and walked by hundreds of time but probably never really noticed. We will dive into the history of Pittsburgh, tracking down the people who shaped this city to what it is today: a beauty. Old and new buildings, city squares and public art will turn this ride into a unique event full of exciting (re)discoveries of The Burgh. A fun QUIZ will be part of this tour, too. The winner will be rewarded with a 30% discount at the next tour! Participants of this tour will also get a souvenir. We are pleased to also offer this tour in Spanish. Please email tours@biketheburgh.com at least 2 weeks in advance to ensure that the Spanish tour is available.', 'event_name': 'Beauty of the Burgh Tour'}","Beauty of the Burgh Tour: A 3-hour guided tour of Pittsburgh's unique history, notable residents, stunning architecture, and hidden gems."
